통계년월,행정동,연령,인구수_계,인구수_남,인구수_여,총인구수,고령인구수,고령인구비율,복지시설_수,국내노인여가시설_수,복지시설밀도,노인여가시설밀도,is_elderly,연도,월
2023-07-01,효자2동,0세 ~ 9세,291,141,150,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자2동,10세 ~ 19세,650,315,335,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자2동,20세 ~ 29세,3346,1958,1388,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자2동,30세 ~ 39세,1262,776,486,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자2동,40세 ~ 49세,1230,696,534,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자2동,50세 ~ 59세,1693,941,752,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자2동,60세 ~ 69세,1742,856,886,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,1,2023,7
2023-07-01,효자2동,70세 ~ 79세,1093,460,633,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,1,2023,7
2023-07-01,효자2동,80세 ~ 89세,756,289,467,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,1,2023,7
2023-07-01,효자2동,90세 ~ 99세,91,24,67,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,1,2023,7
2023-07-01,효자2동,0,12159,6457,5702,24313,3682,0.1514416155965944,1.0,14.0,0.0411302595319376,0.3802281368821292,0,2023,7
2023-07-01,효자3동,0세 ~ 9세,115,54,61,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,효자3동,10세 ~ 19세,220,113,107,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,효자3동,20세 ~ 29세,1071,532,539,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,효자3동,30세 ~ 39세,565,316,249,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,효자3동,40세 ~ 49세,451,264,187,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,효자3동,50세 ~ 59세,588,315,273,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,효자3동,60세 ~ 69세,676,317,359,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,1,2023,7
2023-07-01,효자3동,70세 ~ 79세,398,182,216,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,1,2023,7
2023-07-01,효자3동,80세 ~ 89세,283,114,169,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,1,2023,7
2023-07-01,효자3동,90세 ~ 99세,32,8,24,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,1,2023,7
2023-07-01,효자3동,0,4400,2215,2185,8799,1389,0.1578588475963177,3.0,16.0,0.3409478349812478,1.1519078473722102,0,2023,7
2023-07-01,후평1동,0세 ~ 9세,391,203,188,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평1동,10세 ~ 19세,751,392,359,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평1동,20세 ~ 29세,1783,945,838,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평1동,30세 ~ 39세,1221,698,523,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평1동,40세 ~ 49세,1340,678,662,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평1동,50세 ~ 59세,1781,919,862,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평1동,60세 ~ 69세,2006,975,1031,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,1,2023,7
2023-07-01,후평1동,70세 ~ 79세,1054,467,587,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,1,2023,7
2023-07-01,후평1동,80세 ~ 89세,709,252,457,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,1,2023,7
2023-07-01,후평1동,90세 ~ 99세,86,16,70,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,1,2023,7
2023-07-01,후평1동,0,11126,5547,5579,22248,3855,0.1732740021574973,1.0,19.0,0.044947860481841,0.4928664072632944,0,2023,7
2023-07-01,후평2동,0세 ~ 9세,1077,533,544,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평2동,10세 ~ 19세,1364,704,660,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평2동,20세 ~ 29세,2037,1021,1016,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평2동,30세 ~ 39세,1998,1010,988,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평2동,40세 ~ 49세,2032,946,1086,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평2동,50세 ~ 59세,2259,1084,1175,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평2동,60세 ~ 69세,1822,818,1004,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,1,2023,7
2023-07-01,후평2동,70세 ~ 79세,934,381,553,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,1,2023,7
2023-07-01,후평2동,80세 ~ 89세,614,217,397,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,1,2023,7
2023-07-01,후평2동,90세 ~ 99세,99,26,73,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,1,2023,7
2023-07-01,후평2동,0,14241,6742,7499,28477,3469,0.1218176071917687,2.0,8.0,0.0702321171471714,0.2306140098010954,0,2023,7
2023-07-01,후평3동,0세 ~ 9세,1464,744,720,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-07-01,후평3동,10세 ~ 19세,1788,906,882,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-07-01,후평3동,20세 ~ 29세,2389,1223,1166,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-07-01,후평3동,30세 ~ 39세,2495,1287,1208,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-07-01,후평3동,40세 ~ 49세,2831,1337,1494,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-07-01,후평3동,50세 ~ 59세,3305,1588,1717,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-07-01,후평3동,60세 ~ 69세,3100,1432,1668,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,1,2023,7
2023-07-01,후평3동,70세 ~ 79세,1561,655,906,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,1,2023,7
2023-07-01,후평3동,80세 ~ 89세,958,321,637,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,1,2023,7
2023-07-01,후평3동,90세 ~ 99세,136,30,106,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,1,2023,7
2023-07-01,후평3동,0,20031,9526,10505,40058,5755,0.1436666833092016,3.0,14.0,0.0748914074591841,0.2432667245873153,0,2023,7
2023-08-01,강남동,0세 ~ 9세,2281,1157,1124,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,강남동,10세 ~ 19세,2218,1191,1027,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,강남동,20세 ~ 29세,2995,1531,1464,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,강남동,30세 ~ 39세,3648,1793,1855,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,강남동,40세 ~ 49세,3992,1927,2065,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,강남동,50세 ~ 59세,4213,2018,2195,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,강남동,60세 ~ 69세,3711,1731,1980,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,1,2023,8
2023-08-01,강남동,70세 ~ 79세,1704,817,887,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,1,2023,8
2023-08-01,강남동,80세 ~ 89세,833,328,505,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,1,2023,8
2023-08-01,강남동,90세 ~ 99세,123,29,94,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,1,2023,8
2023-08-01,강남동,0,25728,12524,13204,51446,6371,0.1238385880340551,0.0,0.0,0.0,0.0,0,2023,8
2023-08-01,교동,0세 ~ 9세,96,54,42,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,교동,10세 ~ 19세,161,88,73,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,교동,20세 ~ 29세,1080,599,481,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,교동,30세 ~ 39세,417,240,177,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,교동,40세 ~ 49세,331,169,162,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,교동,50세 ~ 59세,461,257,204,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,교동,60세 ~ 69세,546,261,285,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,1,2023,8
2023-08-01,교동,70세 ~ 79세,365,174,191,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,1,2023,8
2023-08-01,교동,80세 ~ 89세,209,73,136,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,1,2023,8
2023-08-01,교동,90세 ~ 99세,30,10,20,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,1,2023,8
2023-08-01,교동,0,3696,1925,1771,7392,1150,0.155573593073593,0.0,3.0,0.0,0.2608695652173913,0,2023,8
2023-08-01,근화동,0세 ~ 9세,806,410,396,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,근화동,10세 ~ 19세,648,356,292,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,근화동,20세 ~ 29세,1017,496,521,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,근화동,30세 ~ 39세,1551,824,727,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,근화동,40세 ~ 49세,1058,544,514,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,근화동,50세 ~ 59세,1128,612,516,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,근화동,60세 ~ 69세,1171,598,573,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,1,2023,8
2023-08-01,근화동,70세 ~ 79세,610,232,378,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,1,2023,8
2023-08-01,근화동,80세 ~ 89세,450,148,302,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,1,2023,8
2023-08-01,근화동,90세 ~ 99세,57,16,41,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,1,2023,8
2023-08-01,근화동,0,8499,4239,4260,16995,2288,0.1346278317152103,16.0,32.0,0.9414533686378348,1.3986013986013983,0,2023,8
2023-08-01,남면,0세 ~ 9세,15,10,5,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남면,10세 ~ 19세,30,23,7,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남면,20세 ~ 29세,39,21,18,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남면,30세 ~ 39세,49,30,19,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남면,40세 ~ 49세,82,43,39,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남면,50세 ~ 59세,192,121,71,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남면,60세 ~ 69세,317,165,152,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,1,2023,8
2023-08-01,남면,70세 ~ 79세,192,107,85,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,1,2023,8
2023-08-01,남면,80세 ~ 89세,132,56,76,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,1,2023,8
2023-08-01,남면,90세 ~ 99세,30,8,22,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,1,2023,8
2023-08-01,남면,0,1079,585,494,2157,671,0.311080203987019,2.0,16.0,0.9272137227630968,2.384500745156483,0,2023,8
2023-08-01,남산면,0세 ~ 9세,70,40,30,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,남산면,10세 ~ 19세,120,69,51,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,남산면,20세 ~ 29세,188,105,83,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,남산면,30세 ~ 39세,208,122,86,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,남산면,40세 ~ 49세,319,191,128,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,남산면,50세 ~ 59세,588,325,263,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,남산면,60세 ~ 69세,978,516,462,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,1,2023,8
2023-08-01,남산면,70세 ~ 79세,527,264,263,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,1,2023,8
2023-08-01,남산면,80세 ~ 89세,311,118,193,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,1,2023,8
2023-08-01,남산면,90세 ~ 99세,53,12,41,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,1,2023,8
2023-08-01,남산면,0,3364,1762,1602,6726,1869,0.2778768956289028,3.0,36.0,0.4460303300624442,1.9261637239165328,0,2023,8
2023-08-01,동내면,0세 ~ 9세,1079,570,509,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동내면,10세 ~ 19세,1612,799,813,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동내면,20세 ~ 29세,1961,1016,945,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동내면,30세 ~ 39세,2088,1121,967,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동내면,40세 ~ 49세,2665,1317,1348,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동내면,50세 ~ 59세,2831,1458,1373,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동내면,60세 ~ 69세,2624,1313,1311,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,1,2023,8
2023-08-01,동내면,70세 ~ 79세,1162,533,629,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,1,2023,8
2023-08-01,동내면,80세 ~ 89세,713,271,442,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,1,2023,8
2023-08-01,동내면,90세 ~ 99세,124,30,94,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,1,2023,8
2023-08-01,동내면,0,16863,8430,8433,33722,4623,0.1370915129588992,18.0,37.0,0.5337761698594389,0.800346095608912,0,2023,8
2023-08-01,동면,0세 ~ 9세,1588,830,758,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동면,10세 ~ 19세,2571,1345,1226,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동면,20세 ~ 29세,1878,1002,876,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동면,30세 ~ 39세,1931,926,1005,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동면,40세 ~ 49세,3420,1652,1768,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동면,50세 ~ 59세,3106,1609,1497,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동면,60세 ~ 69세,2868,1401,1467,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,1,2023,8
2023-08-01,동면,70세 ~ 79세,1134,522,612,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,1,2023,8
2023-08-01,동면,80세 ~ 89세,612,199,413,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,1,2023,8
2023-08-01,동면,90세 ~ 99세,132,23,109,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,1,2023,8
2023-08-01,동면,0,19244,9510,9734,38484,4746,0.1233239787963829,15.0,48.0,0.3897723729342064,1.0113780025284451,0,2023,8
2023-08-01,동산면,0세 ~ 9세,24,9,15,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,동산면,10세 ~ 19세,46,24,22,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,동산면,20세 ~ 29세,90,54,36,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,동산면,30세 ~ 39세,83,58,25,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,동산면,40세 ~ 49세,108,64,44,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,동산면,50세 ~ 59세,205,121,84,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,동산면,60세 ~ 69세,441,248,193,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,1,2023,8
2023-08-01,동산면,70세 ~ 79세,217,108,109,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,1,2023,8
2023-08-01,동산면,80세 ~ 89세,179,69,110,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,1,2023,8
2023-08-01,동산면,90세 ~ 99세,22,3,19,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,1,2023,8
2023-08-01,동산면,0,1416,758,658,2831,859,0.303426351112681,2.0,22.0,0.7064641469445425,2.5611175785797435,0,2023,8
2023-08-01,북산면,0세 ~ 9세,11,7,4,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,북산면,10세 ~ 19세,17,9,8,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,북산면,20세 ~ 29세,29,16,13,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,북산면,30세 ~ 39세,34,27,7,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,북산면,40세 ~ 49세,55,34,21,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,북산면,50세 ~ 59세,164,97,67,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,북산면,60세 ~ 69세,323,193,130,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,1,2023,8
2023-08-01,북산면,70세 ~ 79세,197,103,94,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,1,2023,8
2023-08-01,북산면,80세 ~ 89세,119,53,66,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,1,2023,8
2023-08-01,북산면,90세 ~ 99세,14,2,12,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,1,2023,8
2023-08-01,북산면,0,963,541,422,1926,653,0.3390446521287643,1.0,12.0,0.5192107995846313,1.8376722817764168,0,2023,8
2023-08-01,사북면,0세 ~ 9세,48,22,26,4860,1442,0.2967078189300411,3.0,34.0,0.6172839506172839,2.3578363384188625,0,2023,8
2023-08-01,사북면,10세 ~ 19세,123,67,56,4860,1442,0.2967078189300411,3.0,34.0,0.6172839506172839,2.3578363384188625,0,2023,8
2023-08-01,사북면,20세 ~ 29세,144,90,54,4860,1442,0.2967078189300411,3.0,34.0,0.6172839506172839,2.3578363384188625,0,2023,8
2023-08-01,사북면,30세 ~ 39세,111,60,51,4860,1442,0.2967078189300411,3.0,34.0,0.6172839506172839,2.3578363384188625,0,2023,8
